Id,ActivityHour,TotalIntensity,AverageIntensity
2873212765,05-09-2016 08:00:00,33,0.55
2873212765,05-09-2016 09:00:00,41,0.683333
2873212765,05-09-2016 10:00:00,39,0.65
2873212765,05-09-2016 11:00:00,13,0.216667
2873212765,05-09-2016 12:00:00,41,0.683333
2873212765,05-09-2016 13:00:00,34,0.566667
2873212765,05-09-2016 14:00:00,9,0.15
2873212765,05-09-2016 15:00:00,13,0.216667
2873212765,05-09-2016 16:00:00,29,0.483333
2873212765,05-09-2016 17:00:00,20,0.333333
2873212765,05-09-2016 18:00:00,10,0.166667
2873212765,05-09-2016 19:00:00,11,0.183333
2873212765,05-09-2016 20:00:00,2,0.033333
2873212765,05-09-2016 21:00:00,4,0.066667
2873212765,05-09-2016 22:00:00,0,0
2873212765,05-09-2016 23:00:00,0,0
2873212765,05-10-2016 00:00:00,0,0
2873212765,05-10-2016 01:00:00,0,0
2873212765,05-10-2016 02:00:00,0,0
2873212765,05-10-2016 03:00:00,0,0
2873212765,05-10-2016 04:00:00,0,0
2873212765,05-10-2016 05:00:00,21,0.35
2873212765,05-10-2016 06:00:00,11,0.183333
2873212765,05-10-2016 07:00:00,25,0.416667
2873212765,05-10-2016 08:00:00,35,0.583333
2873212765,05-10-2016 09:00:00,42,0.7
2873212765,05-10-2016 10:00:00,38,0.633333
2873212765,05-10-2016 11:00:00,7,0.116667
2873212765,05-10-2016 12:00:00,48,0.8
2873212765,05-10-2016 13:00:00,33,0.55
2873212765,05-10-2016 14:00:00,8,0.133333
2873212765,05-10-2016 15:00:00,5,0.083333
2873212765,05-10-2016 16:00:00,19,0.316667
2873212765,05-10-2016 17:00:00,15,0.25
2873212765,05-10-2016 18:00:00,29,0.483333
2873212765,05-10-2016 19:00:00,17,0.283333
2873212765,05-10-2016 20:00:00,8,0.133333
2873212765,05-10-2016 21:00:00,12,0.2
2873212765,05-10-2016 22:00:00,0,0
2873212765,05-10-2016 23:00:00,0,0
2873212765,05-11-2016 00:00:00,0,0
2873212765,05-11-2016 01:00:00,0,0
2873212765,05-11-2016 02:00:00,0,0
2873212765,05-11-2016 03:00:00,0,0
2873212765,05-11-2016 04:00:00,0,0
2873212765,05-11-2016 05:00:00,27,0.45
2873212765,05-11-2016 06:00:00,4,0.066667
2873212765,05-11-2016 07:00:00,15,0.25
2873212765,05-11-2016 08:00:00,28,0.466667
2873212765,05-11-2016 09:00:00,42,0.7
2873212765,05-11-2016 10:00:00,33,0.55
2873212765,05-11-2016 11:00:00,18,0.3
2873212765,05-11-2016 12:00:00,30,0.5
2873212765,05-11-2016 13:00:00,22,0.366667
2873212765,05-11-2016 14:00:00,3,0.05
2873212765,05-11-2016 15:00:00,18,0.3
2873212765,05-11-2016 16:00:00,17,0.283333
2873212765,05-11-2016 17:00:00,18,0.3
2873212765,05-11-2016 18:00:00,27,0.45
2873212765,05-11-2016 19:00:00,1,0.016667
2873212765,05-11-2016 20:00:00,8,0.133333
2873212765,05-11-2016 21:00:00,0,0
2873212765,05-11-2016 22:00:00,8,0.133333
2873212765,05-11-2016 23:00:00,0,0
2873212765,05-12-2016 00:00:00,0,0
2873212765,05-12-2016 01:00:00,0,0
2873212765,05-12-2016 02:00:00,0,0
2873212765,05-12-2016 03:00:00,0,0
2873212765,05-12-2016 04:00:00,0,0
2873212765,05-12-2016 05:00:00,0,0
2873212765,05-12-2016 06:00:00,23,0.383333
2873212765,05-12-2016 07:00:00,38,0.633333
2873212765,05-12-2016 08:00:00,43,0.716667
2873212765,05-12-2016 09:00:00,30,0.5
2873212765,05-12-2016 10:00:00,32,0.533333
2873212765,05-12-2016 11:00:00,12,0.2
2873212765,05-12-2016 12:00:00,11,0.183333
2873212765,05-12-2016 13:00:00,23,0.383333
2873212765,05-12-2016 14:00:00,21,0.35
2873212765,05-12-2016 15:00:00,26,0.433333
3372868164,04-12-2016 00:00:00,0,0
3372868164,04-12-2016 01:00:00,0,0
3372868164,04-12-2016 02:00:00,2,0.033333
3372868164,04-12-2016 03:00:00,0,0
3372868164,04-12-2016 04:00:00,0,0
3372868164,04-12-2016 05:00:00,0,0
3372868164,04-12-2016 06:00:00,6,0.1
3372868164,04-12-2016 07:00:00,4,0.066667
3372868164,04-12-2016 08:00:00,17,0.283333
3372868164,04-12-2016 09:00:00,28,0.466667
3372868164,04-12-2016 10:00:00,30,0.5
3372868164,04-12-2016 11:00:00,16,0.266667
3372868164,04-12-2016 12:00:00,12,0.2
3372868164,04-12-2016 13:00:00,18,0.3
3372868164,04-12-2016 14:00:00,30,0.5
3372868164,04-12-2016 15:00:00,15,0.25
3372868164,04-12-2016 16:00:00,11,0.183333
3372868164,04-12-2016 17:00:00,20,0.333333
3372868164,04-12-2016 18:00:00,20,0.333333
3372868164,04-12-2016 19:00:00,16,0.266667
3372868164,04-12-2016 20:00:00,12,0.2
3372868164,04-12-2016 21:00:00,18,0.3
3372868164,04-12-2016 22:00:00,5,0.083333
3372868164,04-12-2016 23:00:00,0,0
3372868164,04-13-2016 00:00:00,3,0.05
3372868164,04-13-2016 01:00:00,1,0.016667
3372868164,04-13-2016 02:00:00,0,0
3372868164,04-13-2016 03:00:00,0,0
3372868164,04-13-2016 04:00:00,0,0
3372868164,04-13-2016 05:00:00,0,0
3372868164,04-13-2016 06:00:00,0,0
3372868164,04-13-2016 07:00:00,6,0.1
3372868164,04-13-2016 08:00:00,16,0.266667
3372868164,04-13-2016 09:00:00,35,0.583333
3372868164,04-13-2016 10:00:00,94,1.566667
3372868164,04-13-2016 11:00:00,27,0.45
3372868164,04-13-2016 12:00:00,44,0.733333
3372868164,04-13-2016 13:00:00,21,0.35
3372868164,04-13-2016 14:00:00,43,0.716667
3372868164,04-13-2016 15:00:00,24,0.4
3372868164,04-13-2016 16:00:00,31,0.516667
3372868164,04-13-2016 17:00:00,24,0.4
3372868164,04-13-2016 18:00:00,25,0.416667
3372868164,04-13-2016 19:00:00,18,0.3
3372868164,04-13-2016 20:00:00,20,0.333333
3372868164,04-13-2016 21:00:00,3,0.05
3372868164,04-13-2016 22:00:00,0,0
3372868164,04-13-2016 23:00:00,0,0
3372868164,04-14-2016 00:00:00,1,0.016667
3372868164,04-14-2016 01:00:00,0,0
3372868164,04-14-2016 02:00:00,1,0.016667
3372868164,04-14-2016 03:00:00,0,0
3372868164,04-14-2016 04:00:00,0,0
3372868164,04-14-2016 05:00:00,8,0.133333
3372868164,04-14-2016 06:00:00,12,0.2
3372868164,04-14-2016 07:00:00,20,0.333333
3372868164,04-14-2016 08:00:00,30,0.5
3372868164,04-14-2016 09:00:00,24,0.4
3372868164,04-14-2016 10:00:00,32,0.533333
3372868164,04-14-2016 11:00:00,74,1.233333
3372868164,04-14-2016 12:00:00,11,0.183333
3372868164,04-14-2016 13:00:00,25,0.416667
3372868164,04-14-2016 14:00:00,40,0.666667
3372868164,04-14-2016 15:00:00,37,0.616667
3372868164,04-14-2016 16:00:00,19,0.316667
3372868164,04-14-2016 17:00:00,22,0.366667
3372868164,04-14-2016 18:00:00,25,0.416667
3372868164,04-14-2016 19:00:00,34,0.566667
3372868164,04-14-2016 20:00:00,15,0.25
3372868164,04-14-2016 21:00:00,4,0.066667
3372868164,04-14-2016 22:00:00,4,0.066667
3372868164,04-14-2016 23:00:00,0,0
3372868164,04-15-2016 00:00:00,2,0.033333
3372868164,04-15-2016 01:00:00,0,0
3372868164,04-15-2016 02:00:00,0,0
3372868164,04-15-2016 03:00:00,0,0
3372868164,04-15-2016 04:00:00,0,0
3372868164,04-15-2016 05:00:00,3,0.05
3372868164,04-15-2016 06:00:00,0,0
3372868164,04-15-2016 07:00:00,0,0
3372868164,04-15-2016 08:00:00,18,0.3
3372868164,04-15-2016 09:00:00,29,0.483333
3372868164,04-15-2016 10:00:00,14,0.233333
3372868164,04-15-2016 11:00:00,39,0.65
3372868164,04-15-2016 12:00:00,32,0.533333
3372868164,04-15-2016 13:00:00,8,0.133333
3372868164,04-15-2016 14:00:00,0,0
3372868164,04-15-2016 15:00:00,32,0.533333
3372868164,04-15-2016 16:00:00,24,0.4
3372868164,04-15-2016 17:00:00,25,0.416667
3372868164,04-15-2016 18:00:00,37,0.616667
3372868164,04-15-2016 19:00:00,32,0.533333
3372868164,04-15-2016 20:00:00,26,0.433333
3372868164,04-15-2016 21:00:00,14,0.233333
3372868164,04-15-2016 22:00:00,0,0
3372868164,04-15-2016 23:00:00,0,0
3372868164,04-16-2016 00:00:00,0,0
3372868164,04-16-2016 01:00:00,0,0
3372868164,04-16-2016 02:00:00,0,0
3372868164,04-16-2016 03:00:00,0,0
3372868164,04-16-2016 04:00:00,0,0
3372868164,04-16-2016 05:00:00,13,0.216667
3372868164,04-16-2016 06:00:00,17,0.283333
3372868164,04-16-2016 07:00:00,40,0.666667
3372868164,04-16-2016 08:00:00,34,0.566667
3372868164,04-16-2016 09:00:00,22,0.366667
3372868164,04-16-2016 10:00:00,41,0.683333
3372868164,04-16-2016 11:00:00,23,0.383333
3372868164,04-16-2016 12:00:00,34,0.566667
3372868164,04-16-2016 13:00:00,17,0.283333
3372868164,04-16-2016 14:00:00,9,0.15
3372868164,04-16-2016 15:00:00,28,0.466667
3372868164,04-16-2016 16:00:00,8,0.133333
3372868164,04-16-2016 17:00:00,16,0.266667
3372868164,04-16-2016 18:00:00,0,0
3372868164,04-16-2016 19:00:00,16,0.266667
3372868164,04-16-2016 20:00:00,25,0.416667
3372868164,04-16-2016 21:00:00,12,0.2
3372868164,04-16-2016 22:00:00,0,0
3372868164,04-16-2016 23:00:00,1,0.016667
3372868164,04-17-2016 00:00:00,2,0.033333
3372868164,04-17-2016 01:00:00,0,0
3372868164,04-17-2016 02:00:00,1,0.016667
3372868164,04-17-2016 03:00:00,2,0.033333
3372868164,04-17-2016 04:00:00,0,0
3372868164,04-17-2016 05:00:00,1,0.016667
3372868164,04-17-2016 06:00:00,6,0.1
3372868164,04-17-2016 07:00:00,28,0.466667
3372868164,04-17-2016 08:00:00,24,0.4
3372868164,04-17-2016 09:00:00,10,0.166667
3372868164,04-17-2016 10:00:00,5,0.083333
3372868164,04-17-2016 11:00:00,18,0.3
3372868164,04-17-2016 12:00:00,29,0.483333
3372868164,04-17-2016 13:00:00,4,0.066667
3372868164,04-17-2016 14:00:00,20,0.333333
3372868164,04-17-2016 15:00:00,71,1.183333
3372868164,04-17-2016 16:00:00,15,0.25
3372868164,04-17-2016 17:00:00,26,0.433333
3372868164,04-17-2016 18:00:00,20,0.333333
3372868164,04-17-2016 19:00:00,37,0.616667
3372868164,04-17-2016 20:00:00,28,0.466667
3372868164,04-17-2016 21:00:00,7,0.116667
3372868164,04-17-2016 22:00:00,5,0.083333
3372868164,04-17-2016 23:00:00,0,0
3372868164,04-18-2016 00:00:00,1,0.016667
3372868164,04-18-2016 01:00:00,0,0
3372868164,04-18-2016 02:00:00,0,0
3372868164,04-18-2016 03:00:00,1,0.016667
3372868164,04-18-2016 04:00:00,2,0.033333
3372868164,04-18-2016 05:00:00,6,0.1
3372868164,04-18-2016 06:00:00,10,0.166667
3372868164,04-18-2016 07:00:00,3,0.05
3372868164,04-18-2016 08:00:00,40,0.666667
3372868164,04-18-2016 09:00:00,31,0.516667
3372868164,04-18-2016 10:00:00,101,1.683333
3372868164,04-18-2016 11:00:00,31,0.516667
3372868164,04-18-2016 12:00:00,5,0.083333
3372868164,04-18-2016 13:00:00,0,0
3372868164,04-18-2016 14:00:00,22,0.366667
3372868164,04-18-2016 15:00:00,25,0.416667
3372868164,04-18-2016 16:00:00,31,0.516667
3372868164,04-18-2016 17:00:00,27,0.45
3372868164,04-18-2016 18:00:00,29,0.483333
3372868164,04-18-2016 19:00:00,21,0.35
3372868164,04-18-2016 20:00:00,26,0.433333
3372868164,04-18-2016 21:00:00,0,0
3372868164,04-18-2016 22:00:00,5,0.083333
3372868164,04-18-2016 23:00:00,0,0
3372868164,04-19-2016 00:00:00,0,0
3372868164,04-19-2016 01:00:00,1,0.016667
3372868164,04-19-2016 02:00:00,0,0
3372868164,04-19-2016 03:00:00,0,0
3372868164,04-19-2016 04:00:00,0,0
3372868164,04-19-2016 05:00:00,0,0
3372868164,04-19-2016 06:00:00,1,0.016667
3372868164,04-19-2016 07:00:00,6,0.1
3372868164,04-19-2016 08:00:00,4,0.066667
3372868164,04-19-2016 09:00:00,26,0.433333
3372868164,04-19-2016 10:00:00,27,0.45
3372868164,04-19-2016 11:00:00,46,0.766667
3372868164,04-19-2016 12:00:00,25,0.416667
3372868164,04-19-2016 13:00:00,29,0.483333
3372868164,04-19-2016 14:00:00,39,0.65
3372868164,04-19-2016 15:00:00,23,0.383333
3372868164,04-19-2016 16:00:00,8,0.133333
3372868164,04-19-2016 17:00:00,28,0.466667
3372868164,04-19-2016 18:00:00,40,0.666667
3372868164,04-19-2016 19:00:00,15,0.25
3372868164,04-19-2016 20:00:00,5,0.083333
3372868164,04-19-2016 21:00:00,14,0.233333
3372868164,04-19-2016 22:00:00,22,0.366667
3372868164,04-19-2016 23:00:00,17,0.283333
3372868164,04-20-2016 00:00:00,0,0
3372868164,04-20-2016 01:00:00,0,0
3372868164,04-20-2016 02:00:00,0,0
3372868164,04-20-2016 03:00:00,2,0.033333
3372868164,04-20-2016 04:00:00,0,0
3372868164,04-20-2016 05:00:00,1,0.016667
3372868164,04-20-2016 06:00:00,0,0
3372868164,04-20-2016 07:00:00,2,0.033333
3372868164,04-20-2016 08:00:00,23,0.383333
3372868164,04-20-2016 09:00:00,32,0.533333
3372868164,04-20-2016 10:00:00,11,0.183333
3372868164,04-20-2016 11:00:00,6,0.1
3372868164,04-20-2016 12:00:00,14,0.233333
3372868164,04-20-2016 13:00:00,14,0.233333
3372868164,04-20-2016 14:00:00,86,1.433333
3372868164,04-20-2016 15:00:00,22,0.366667
3372868164,04-20-2016 16:00:00,41,0.683333
3372868164,04-20-2016 17:00:00,20,0.333333
3372868164,04-20-2016 18:00:00,6,0.1
3372868164,04-20-2016 19:00:00,9,0.15
3372868164,04-20-2016 20:00:00,27,0.45
3372868164,04-20-2016 21:00:00,4,0.066667
3372868164,04-20-2016 22:00:00,5,0.083333
3372868164,04-20-2016 23:00:00,0,0
3372868164,04-21-2016 00:00:00,0,0
3372868164,04-21-2016 01:00:00,2,0.033333
3372868164,04-21-2016 02:00:00,0,0
3372868164,04-21-2016 03:00:00,0,0
3372868164,04-21-2016 04:00:00,0,0
3372868164,04-21-2016 05:00:00,17,0.283333
3372868164,04-21-2016 06:00:00,11,0.183333
3372868164,04-21-2016 07:00:00,16,0.266667
3372868164,04-21-2016 08:00:00,46,0.766667
3372868164,04-21-2016 09:00:00,20,0.333333
3372868164,04-21-2016 10:00:00,62,1.033333
3372868164,04-21-2016 11:00:00,81,1.35
3372868164,04-21-2016 12:00:00,5,0.083333
3372868164,04-21-2016 13:00:00,26,0.433333
3372868164,04-21-2016 14:00:00,22,0.366667
3372868164,04-21-2016 15:00:00,22,0.366667
3372868164,04-21-2016 16:00:00,9,0.15
3372868164,04-21-2016 17:00:00,3,0.05
3372868164,04-21-2016 18:00:00,29,0.483333
3372868164,04-21-2016 19:00:00,41,0.683333
3372868164,04-21-2016 20:00:00,25,0.416667
3372868164,04-21-2016 21:00:00,5,0.083333
3372868164,04-21-2016 22:00:00,6,0.1
3372868164,04-21-2016 23:00:00,0,0
3372868164,04-22-2016 00:00:00,0,0
3372868164,04-22-2016 01:00:00,0,0
3372868164,04-22-2016 02:00:00,0,0
3372868164,04-22-2016 03:00:00,0,0
3372868164,04-22-2016 04:00:00,0,0
3372868164,04-22-2016 05:00:00,2,0.033333
3372868164,04-22-2016 06:00:00,0,0
3372868164,04-22-2016 07:00:00,0,0
3372868164,04-22-2016 08:00:00,6,0.1
3372868164,04-22-2016 09:00:00,16,0.266667
3372868164,04-22-2016 10:00:00,24,0.4
3372868164,04-22-2016 11:00:00,5,0.083333
3372868164,04-22-2016 12:00:00,0,0
3372868164,04-22-2016 13:00:00,20,0.333333
3372868164,04-22-2016 14:00:00,15,0.25
3372868164,04-22-2016 15:00:00,28,0.466667
3372868164,04-22-2016 16:00:00,22,0.366667
3372868164,04-22-2016 17:00:00,4,0.066667
3372868164,04-22-2016 18:00:00,23,0.383333
3372868164,04-22-2016 19:00:00,12,0.2
3372868164,04-22-2016 20:00:00,13,0.216667
3372868164,04-22-2016 21:00:00,2,0.033333
3372868164,04-22-2016 22:00:00,6,0.1
3372868164,04-22-2016 23:00:00,8,0.133333
3372868164,04-23-2016 00:00:00,0,0
3372868164,04-23-2016 01:00:00,2,0.033333
3372868164,04-23-2016 02:00:00,1,0.016667
3372868164,04-23-2016 03:00:00,0,0
3372868164,04-23-2016 04:00:00,0,0
3372868164,04-23-2016 05:00:00,2,0.033333
3372868164,04-23-2016 06:00:00,0,0
3372868164,04-23-2016 07:00:00,3,0.05
3372868164,04-23-2016 08:00:00,7,0.116667
3372868164,04-23-2016 09:00:00,24,0.4
3372868164,04-23-2016 10:00:00,96,1.6
3372868164,04-23-2016 11:00:00,43,0.716667
3372868164,04-23-2016 12:00:00,19,0.316667
3372868164,04-23-2016 13:00:00,0,0
3372868164,04-23-2016 14:00:00,13,0.216667
3372868164,04-23-2016 15:00:00,17,0.283333
3372868164,04-23-2016 16:00:00,28,0.466667
3372868164,04-23-2016 17:00:00,39,0.65
3372868164,04-23-2016 18:00:00,10,0.166667
3372868164,04-23-2016 19:00:00,41,0.683333
3372868164,04-23-2016 20:00:00,17,0.283333
3372868164,04-23-2016 21:00:00,0,0
3372868164,04-23-2016 22:00:00,5,0.083333
3372868164,04-23-2016 23:00:00,0,0
3372868164,04-24-2016 00:00:00,1,0.016667
3372868164,04-24-2016 01:00:00,1,0.016667
3372868164,04-24-2016 02:00:00,0,0
3372868164,04-24-2016 03:00:00,0,0
3372868164,04-24-2016 04:00:00,0,0
3372868164,04-24-2016 05:00:00,1,0.016667
3372868164,04-24-2016 06:00:00,5,0.083333
3372868164,04-24-2016 07:00:00,28,0.466667
3372868164,04-24-2016 08:00:00,16,0.266667
3372868164,04-24-2016 09:00:00,10,0.166667
3372868164,04-24-2016 10:00:00,6,0.1
3372868164,04-24-2016 11:00:00,24,0.4
3372868164,04-24-2016 12:00:00,17,0.283333
3372868164,04-24-2016 13:00:00,15,0.25
3372868164,04-24-2016 14:00:00,24,0.4
3372868164,04-24-2016 15:00:00,74,1.233333
3372868164,04-24-2016 16:00:00,16,0.266667
3372868164,04-24-2016 17:00:00,31,0.516667
3372868164,04-24-2016 18:00:00,11,0.183333
3372868164,04-24-2016 19:00:00,35,0.583333
3372868164,04-24-2016 20:00:00,25,0.416667
3372868164,04-24-2016 21:00:00,7,0.116667
3372868164,04-24-2016 22:00:00,1,0.016667
3372868164,04-24-2016 23:00:00,0,0
3372868164,04-25-2016 00:00:00,0,0
3372868164,04-25-2016 01:00:00,1,0.016667
3372868164,04-25-2016 02:00:00,1,0.016667
3372868164,04-25-2016 03:00:00,0,0
3372868164,04-25-2016 04:00:00,0,0
3372868164,04-25-2016 05:00:00,4,0.066667
3372868164,04-25-2016 06:00:00,11,0.183333
3372868164,04-25-2016 07:00:00,33,0.55
3372868164,04-25-2016 08:00:00,53,0.883333
3372868164,04-25-2016 09:00:00,32,0.533333
3372868164,04-25-2016 10:00:00,46,0.766667
3372868164,04-25-2016 11:00:00,38,0.633333
3372868164,04-25-2016 12:00:00,25,0.416667
3372868164,04-25-2016 13:00:00,7,0.116667
3372868164,04-25-2016 14:00:00,16,0.266667
3372868164,04-25-2016 15:00:00,12,0.2
3372868164,04-25-2016 16:00:00,30,0.5
3372868164,04-25-2016 17:00:00,23,0.383333
3372868164,04-25-2016 18:00:00,21,0.35
3372868164,04-25-2016 19:00:00,14,0.233333
3372868164,04-25-2016 20:00:00,28,0.466667
3372868164,04-25-2016 21:00:00,16,0.266667
3372868164,04-25-2016 22:00:00,5,0.083333
3372868164,04-25-2016 23:00:00,0,0
3372868164,04-26-2016 00:00:00,1,0.016667
3372868164,04-26-2016 01:00:00,1,0.016667
3372868164,04-26-2016 02:00:00,1,0.016667
3372868164,04-26-2016 03:00:00,0,0
3372868164,04-26-2016 04:00:00,1,0.016667
3372868164,04-26-2016 05:00:00,1,0.016667
3372868164,04-26-2016 06:00:00,7,0.116667
3372868164,04-26-2016 07:00:00,6,0.1
3372868164,04-26-2016 08:00:00,41,0.683333
3372868164,04-26-2016 09:00:00,97,1.616667
3372868164,04-26-2016 10:00:00,35,0.583333
3372868164,04-26-2016 11:00:00,29,0.483333
3372868164,04-26-2016 12:00:00,18,0.3
3372868164,04-26-2016 13:00:00,26,0.433333
3372868164,04-26-2016 14:00:00,23,0.383333
3372868164,04-26-2016 15:00:00,4,0.066667
3372868164,04-26-2016 16:00:00,25,0.416667
3372868164,04-26-2016 17:00:00,23,0.383333
3372868164,04-26-2016 18:00:00,10,0.166667
3372868164,04-26-2016 19:00:00,16,0.266667
3372868164,04-26-2016 20:00:00,11,0.183333
3372868164,04-26-2016 21:00:00,14,0.233333
3372868164,04-26-2016 22:00:00,9,0.15
3372868164,04-26-2016 23:00:00,4,0.066667
3372868164,04-27-2016 00:00:00,0,0
3372868164,04-27-2016 01:00:00,1,0.016667
3372868164,04-27-2016 02:00:00,6,0.1
3372868164,04-27-2016 03:00:00,2,0.033333
3372868164,04-27-2016 04:00:00,1,0.016667
3372868164,04-27-2016 05:00:00,0,0
3372868164,04-27-2016 06:00:00,9,0.15
3372868164,04-27-2016 07:00:00,12,0.2
3372868164,04-27-2016 08:00:00,36,0.6
3372868164,04-27-2016 09:00:00,7,0.116667
3372868164,04-27-2016 10:00:00,32,0.533333
3372868164,04-27-2016 11:00:00,105,1.75
3372868164,04-27-2016 12:00:00,21,0.35
3372868164,04-27-2016 13:00:00,29,0.483333
3372868164,04-27-2016 14:00:00,44,0.733333
3372868164,04-27-2016 15:00:00,17,0.283333
3372868164,04-27-2016 16:00:00,30,0.5
3372868164,04-27-2016 17:00:00,31,0.516667
3372868164,04-27-2016 18:00:00,10,0.166667
3372868164,04-27-2016 19:00:00,11,0.183333
3372868164,04-27-2016 20:00:00,20,0.333333
3372868164,04-27-2016 21:00:00,0,0
3372868164,04-27-2016 22:00:00,15,0.25
3372868164,04-27-2016 23:00:00,5,0.083333
3372868164,04-28-2016 00:00:00,1,0.016667
3372868164,04-28-2016 01:00:00,0,0
3372868164,04-28-2016 02:00:00,0,0
3372868164,04-28-2016 03:00:00,0,0
3372868164,04-28-2016 04:00:00,0,0
3372868164,04-28-2016 05:00:00,16,0.266667
3372868164,04-28-2016 06:00:00,3,0.05
3372868164,04-28-2016 07:00:00,33,0.55
3372868164,04-28-2016 08:00:00,39,0.65
3372868164,04-28-2016 09:00:00,13,0.216667
3372868164,04-28-2016 10:00:00,39,0.65
3372868164,04-28-2016 11:00:00,39,0.65
3372868164,04-28-2016 12:00:00,32,0.533333
3372868164,04-28-2016 13:00:00,16,0.266667
3372868164,04-28-2016 14:00:00,16,0.266667
3372868164,04-28-2016 15:00:00,28,0.466667
3372868164,04-28-2016 16:00:00,12,0.2
3372868164,04-28-2016 17:00:00,25,0.416667
3372868164,04-28-2016 18:00:00,31,0.516667
3372868164,04-28-2016 19:00:00,11,0.183333
3372868164,04-28-2016 20:00:00,20,0.333333
3372868164,04-28-2016 21:00:00,10,0.166667
3372868164,04-28-2016 22:00:00,1,0.016667
3372868164,04-28-2016 23:00:00,0,0
3372868164,04-29-2016 00:00:00,0,0
3372868164,04-29-2016 01:00:00,1,0.016667
3372868164,04-29-2016 02:00:00,0,0
3372868164,04-29-2016 03:00:00,0,0
3372868164,04-29-2016 04:00:00,1,0.016667
3372868164,04-29-2016 05:00:00,17,0.283333
3372868164,04-29-2016 06:00:00,9,0.15
3372868164,04-29-2016 07:00:00,11,0.183333
3372868164,04-29-2016 08:00:00,34,0.566667
3372868164,04-29-2016 09:00:00,26,0.433333
3372868164,04-29-2016 10:00:00,33,0.55
3372868164,04-29-2016 11:00:00,49,0.816667
3372868164,04-29-2016 12:00:00,34,0.566667
3372868164,04-29-2016 13:00:00,28,0.466667
3372868164,04-29-2016 14:00:00,34,0.566667
3372868164,04-29-2016 15:00:00,40,0.666667
3372868164,04-29-2016 16:00:00,22,0.366667
3372868164,04-29-2016 17:00:00,9,0.15
3372868164,04-29-2016 18:00:00,13,0.216667
3372868164,04-29-2016 19:00:00,8,0.133333
3372868164,04-29-2016 20:00:00,13,0.216667
3372868164,04-29-2016 21:00:00,20,0.333333
3372868164,04-29-2016 22:00:00,0,0
3372868164,04-29-2016 23:00:00,0,0
3372868164,04-30-2016 00:00:00,1,0.016667
3372868164,04-30-2016 01:00:00,0,0
3372868164,04-30-2016 02:00:00,1,0.016667
3372868164,04-30-2016 03:00:00,0,0
3372868164,04-30-2016 04:00:00,0,0
3372868164,04-30-2016 05:00:00,0,0
3372868164,04-30-2016 06:00:00,5,0.083333
3372868164,04-30-2016 07:00:00,15,0.25
3372868164,04-30-2016 08:00:00,8,0.133333
3372868164,04-30-2016 09:00:00,90,1.5
3372868164,04-30-2016 10:00:00,34,0.566667
3372868164,04-30-2016 11:00:00,3,0.05
3372868164,04-30-2016 12:00:00,22,0.366667
3372868164,04-30-2016 13:00:00,18,0.3
3372868164,04-30-2016 14:00:00,46,0.766667
3372868164,04-30-2016 15:00:00,21,0.35
3372868164,04-30-2016 16:00:00,23,0.383333
3372868164,04-30-2016 17:00:00,19,0.316667
3372868164,04-30-2016 18:00:00,21,0.35
3372868164,04-30-2016 19:00:00,6,0.1
3372868164,04-30-2016 20:00:00,15,0.25
3372868164,04-30-2016 21:00:00,5,0.083333
3372868164,04-30-2016 22:00:00,6,0.1
3372868164,04-30-2016 23:00:00,0,0
3372868164,05-01-2016 00:00:00,2,0.033333
3372868164,05-01-2016 01:00:00,0,0
3372868164,05-01-2016 02:00:00,0,0
3372868164,05-01-2016 03:00:00,0,0
3372868164,05-01-2016 04:00:00,1,0.016667
3372868164,05-01-2016 05:00:00,7,0.116667
3372868164,05-01-2016 06:00:00,7,0.116667
3372868164,05-01-2016 07:00:00,22,0.366667
3372868164,05-01-2016 08:00:00,16,0.266667
3372868164,05-01-2016 09:00:00,11,0.183333
3372868164,05-01-2016 10:00:00,5,0.083333
3372868164,05-01-2016 11:00:00,21,0.35
3372868164,05-01-2016 12:00:00,18,0.3
3372868164,05-01-2016 13:00:00,15,0.25
3372868164,05-01-2016 14:00:00,31,0.516667
3372868164,05-01-2016 15:00:00,4,0.066667
3977333714,04-12-2016 00:00:00,16,0.266667
3977333714,04-12-2016 01:00:00,0,0
3977333714,04-12-2016 02:00:00,0,0
3977333714,04-12-2016 03:00:00,2,0.033333
3977333714,04-12-2016 04:00:00,0,0
3977333714,04-12-2016 05:00:00,0,0
3977333714,04-12-2016 06:00:00,0,0
3977333714,04-12-2016 07:00:00,0,0
3977333714,04-12-2016 08:00:00,2,0.033333
3977333714,04-12-2016 09:00:00,2,0.033333
3977333714,04-12-2016 10:00:00,4,0.066667
3977333714,04-12-2016 11:00:00,0,0
3977333714,04-12-2016 12:00:00,20,0.333333
3977333714,04-12-2016 13:00:00,118,1.966667
3977333714,04-12-2016 14:00:00,72,1.2
3977333714,04-12-2016 15:00:00,5,0.083333
3977333714,04-12-2016 16:00:00,5,0.083333
3977333714,04-12-2016 17:00:00,8,0.133333
3977333714,04-12-2016 18:00:00,12,0.2
3977333714,04-12-2016 19:00:00,12,0.2
3977333714,04-12-2016 20:00:00,2,0.033333
3977333714,04-12-2016 21:00:00,10,0.166667
3977333714,04-12-2016 22:00:00,7,0.116667
3977333714,04-12-2016 23:00:00,4,0.066667
3977333714,04-13-2016 00:00:00,4,0.066667
3977333714,04-13-2016 01:00:00,0,0
3977333714,04-13-2016 02:00:00,1,0.016667
